,ProductKey,CultureName,ProductDescription
103,211,Norwegian,Vår letteste og kvalitetsmessig beste aluminiumsramme laget av den nyeste legeringen. Den er sveiset og varmebehandlet for størst mulig styrke. Vårt innovative design gir komfort og ytelse i særklasse.
104,211,Nynorsk,Vår lettaste og i kvalitet beste aluminiumsramme laga av den nyaste legeringa. Ho er sveisa og varmebehandla for størst mogleg styrke. Det innovative designet vårt gir komfort og yting i særklasse.
105,211,Pashto,زمونږ سپک د تر ټولو غوره کیفیت لرونکی المونیمی چوکات د نویو ترکیباتو څخه جوړ شوی دی؛ دغه چوکات ته د ښه طاقت دپاره ولډنګ او حرارت ورکړل شوی دی او زمونږ د دیزاین د اختراع پایلی په اعظمی توګه د ښې کارونې او اسانتیا سبب دي.
106,211,Polish,"""Najlżejsza aluminiowa rama o najwyższej jakości, wykonana z najnowocześniejszego stopu. Rama jest spawana i hartowana w wysokiej temperaturze, co zapewnia jej odpowiednią wytrzymałość. Dzięki innowacyjnemu projektowi ta rama zapewnia maksymalny komfort i najwyższą wydajność."""
107,211,Portuguese (European),"""Feita a partir da mais recente liga, a nossa estrutura em alumínio leve e da melhor qualidade; soldada e com tratamento térmico para uma maior robustez. O nosso design inovador resulta num máximo do conforto e desempenho."""
108,211,Punjabi,ਨਵੀਨਤਮ ਮਿਸ਼ਰਤ ਧਾਤ ਤੋਂ ਬਣਾਇਆ ਗਿਆ ਸਾਡਾ ਸਭ ਤੋਂ ਹਲਕਾ ਅਤੇ ਸਭ ਤੋਂ ਵਧੀਆ ਕੁਆਲਿਟੀ ਦਾ ਐਲੂਮੀਨੀਅਮ ਫ੍ਰੇਮ; ਮਜ਼ਬੂਤੀ ਦੇਣ ਲਈ ਇਸਨੂੰ ਵੈਲਡ ਕੀਤਾ ਗਿਆ ਹੈ ਅਤੇ ਤਾਪ-ਪ੍ਰਕਿਰਿਆ ਵਿੱਚੋਂ ਲੰਘਾਇਆ ਗਿਆ ਹੈ। ਸਾਡਾ ਨਵੀਨਤਾਕਾਰੀ ਡਿਜ਼ਾਈਨ ਵੱਧ ਤੋਂ ਵੱਧ ਆਰਾਮ ਅਤੇ ਪ੍ਰਦਰਸ਼ਨ ਮੁਹੱਈਆ ਕਰਦਾ ਹੈ।
109,211,Quecha,Ñuqaykupa aluminyuykuqa aswan sampallam hinallataq ancha allin tukuy yachaywan sumaq ruwasqa; ancha ninapi chulluchispa tinkisqa allin takyanampaq.kayqa musuqmi allin kanapaq mana tukuriq.
110,211,Romanian,"""Cadrul nostru de aluminiu, cel mai uşor şi de cea mai bună calitate, realizat din cel mai recent aliaj; este sudat şi tratat termic pentru îmbunătăţirea rezistenţei. Designul nostru inovator are ca rezultat un maximum de confort şi performanţă."""
111,211,Rumansh,Noss rom d'aluminium il pli lev e da la pli auta qualitad or dal pli nov liament; buglì e tractà cun chalira per ina meglra stabilitad. Noss design innovativ porscha in confort excellent per prestaziuns maximalas.
112,211,Russian,"""Легчайшая высококачественная алюминиевая рама, сделанная из новейшего сплава. Дополнительная жесткость сварной рамы обеспечивается за счет термообработки. Передовая конструкция обеспечивает максимальный комфорт и эффективность."""
113,211,Serbian - Cyrillic,Наш најлакши рам од најквалитетнијег алуминијума од најновије легуре; заварен и каљен да пружи већу снагу. Наш иновативан дизајн се огледа у максимуму удобности и перформанси.
114,211,Serbian - Latin,Naš najlakši ram od najkvalitetnijeg aluminijuma od najnovije legure; zavaren i kaljen da pruži veću snagu. Naš inovativan dizajn se ogleda u maksimumu udobnosti i performansi.
115,211,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
116,211,Slovenian,"""Naš najlažji in najkakovostnejši aluminijast okvir iz najnovejše zlitine, ki je zvarjen in toplotno obdelan tako, da zdrži tudi največje napore. Rezultat našega inovativnega dela so izjemno udobni in visokokakovostni izdelki."""
117,211,Spanish,Nuestro cuadro de aluminio más ligero y de calidad superior fabricado con la más avanzada aleación; está soldado y tratado con calor para una mejor resistencia. El resultado es un diseño innovador para la máxima comodidad y rendimiento.
118,211,Swahili,Fremu yetu ya alumini iliyo nyepesi na ya ubora wa juu iliyotengezwa toka kwa aloi mpya kabisa; imeunganishwa na kuchomwa ili kuwa na nguvu. 
119,211,Swedish,Vår lättaste och bästa aluminiumram tillverkad av den senaste legeringen. Den är hopsvetsad och värmebehandlad för bästa styrka. Vår innovativa design ger högsta komfort och prestanda.
120,211,Tamil,"""எங்களுடைய இலேசான, சிறந்த தரமுள்ள அலுமினியம் ஃபிரேம் மிகப்புதிய கலப்பு உலோகத்திலிருந்து உருவாக்கப்பட்டுள்ளது; இதை வலுப்படுத்துவதற்கு இது அதிக வெப்பத்தில் பதப்படுத்தப்பட்டு பற்றவைக்கப்பட்டுள்ளது. எங்களுடைய புதுமையான வடிவமைப்பு அதிகபட்ச சௌகரியத்தையும் செயல்திறனையும் அளிக்கிறது."""
121,211,Telugu,మా అతి తేలిక అయిన మరియు అత్యంత నాణ్యతగల అల్యూమినియం ఫ్రేము అత్యంత నూతన మిశ్రమ లోహంతో తయారు చేయబడింది; దృఢత్వం కోసం వెల్డింగ్ మరియు హీట్-ట్రీట్‌మెంట్ చేయబడింది. మా విశిష్ట డిజైన్ గరిష్ట సౌకర్యం మరియు పనితీరును అందిస్తుంది.
122,211,Tswana,Foreimi ya rona ya aluminiamo e e botlhofotlhofo e bile e le ya boleng jo bo gaisang e e dirilweng ka motswakotshipi o o montšhwa; e noseditswe ya ba ya gotediwa ka molelo go e matlafatsa. Modiro wa rona o re o itshimololetseng o fa botobetobe e bile o dira sentle. 
123,211,Ukrainian,Наші найлегші рами виготовляються зі сплаву нового покоління на основі алюмінію найвищої якості. Задля максимальної міцності після зварювання елементів конструкції раму загартовують високими температурами. Завдяки новаторському підходу в розробленні конструкції рами було досягнуто найвищий рівень комфортабельності та виразні експлуатаційні якості.
124,211,Urdu,جدید ترین معدنی آمیزش سے تیار شدہ ہمارا سب سے ہلکا اور بہترین معیار کا المونیم فریم؛ اسے مضبوطی کے لئے آگ میں تپاکر جوڑا گيا ہے۔ ہماری اختراعی ڈیزائن زیادہ سے زيادہ آرام اور کارکردگی کا سبب بنتی ہے۔
125,211,Vietnamese,Khung xe bằng nhôm nhẹ nhất và có chất lượng cao nhất của chúng tôi được làm từ loại hợp kim mới nhất; khung xe được hàn và xử lý nhiệt nhằm tăng độ bền. Thiết kế tiên tiến của chúng tôi giúp đem lại sự thoải mái và hiệu quả tối đa khi sử dụng.
126,211,Welsh,Ein ffrâm alwminiwm ysgafnaf ac o'r ansawdd uchaf wedi ei lunio o'r aloi diweddaraf; mae wedi ei weldio a'i drin â gwres i'w gryfhau. Mae'n cynllun arloesol yn sicrhau'r cysur a pherfformiad uchaf.
127,211,Zulu,Ifremu lethu le-aluminiyamu elilula neliyikhwalithi eyakhiwe ngengxube yensimbi entsha; ishiselwe yakhandelwa ukuvimbela ukushisa ukuze iqine. Idizayni yethu eqanjwe kabusha iholela kwintokomalo enkulu nasekusebenzeni okuhamba phambili. 
128,212,Afrikaans,"""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
129,212,Albanian,"""Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."""
130,212,Basque,"""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
131,212,Bosnian (Cyrillic),"""Универзална величина, лак пролазак ваздуха, лаган, отклопив визир."""
132,212,Bosnian (Latin),"""Univerzalna veličina, lak prolazak vazduha, lagan, otklopiv vizir."""
133,212,Brazilian,"""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
134,212,Bulgarian,"""Универсален дизайн, добра вентилация, малко тегло, подвижна козирка."""
135,212,Catalan,"""Mida universal, ben ventilat, lleuger, visor extraïble."""
136,212,Chinese - Hongkong,適合男女老幼的設計、透氣通風、質地輕巧，且附有可拆式帽簷。
137,212,Chinese - Trad,無差別設計，通風透氣，質地輕巧，帽簷可拆裝。
138,212,Croatian,"""Univerzalan, prozračan i lagan uklonjivi vizir."""
139,212,Czech,"""Univerzální, vzdušný a odlehčený zacvakávací štítek"""
140,212,Danish,"""Let og godt ventileret universalvisir, der kan klikkes på."""
141,212,Dutch,"""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
142,212,Estonian,"""Universaalse sobivusega, hea õhutusega, kerge, klõps-kinnitusega visiir."""
143,212,Farsi,"""آفتابگیر با قابلیت نصب برای همه مدل ها، با تهویه مناسب و سبک وزن."""
144,212,Finnish,"""Vakiokoko, hyvät tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
145,212,Galician,"""Talle única, ben ventilado, lixeiro, con viseira incorporada."""
146,212,Greek,"""Ένα μέγεθος, καλός εξαερισμός, ελαφρύ, προσαρτώμενη προσωπίδα."""
147,212,Gujrati,"""તમામ જગ્યા માટે અનુકૂળ, હવાની યોગ્ય અવર-જવર, હળવું વજન ધરાવતું સ્નૅપ-ઑન વાઇઝર. """
148,212,Hindi,"""युनिवर्सल फिट, हवादार, हल्के वज़न की, स्नेप-ऑन वायसर.  """
149,212,Hungarian,"""Egyetlen univerzális méret, jól szellőzik, pehelykönnyű, rápattintható napellenzővel."""
150,212,Icelandic,"""Passar öllum, gott loftflæði, léttur. Með ásmellanlegu skyggni."""
151,212,Indonesian,"""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
152,212,Inuktitut,"""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
